root_id,flow,super_class,class,sub_class,hemilineage,side,nerve
720575940627714665,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940620649972,afferent,sensory,mechanosensory,head_bristle,,left,AN
720575940608862677,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940639166080,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940640836660,afferent,sensory,mechanosensory,auditory,,right,AN
720575940627372184,afferent,sensory,mechanosensory,grooming,,right,AN
720575940614597644,afferent,sensory,mechanosensory,taste_peg,,left,MxLbN
720575940624515530,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940616526420,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940638980149,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940632343891,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940606536393,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940626162378,afferent,sensory,mechanosensory,auditory,,right,AN
720575940621325601,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940622807629,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940620822893,afferent,sensory,mechanosensory,auditory,,right,AN
720575940616501787,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940618941037,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940621728588,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940628081393,afferent,sensory,mechanosensory,head_bristle,,right,MxLbN
720575940613331693,afferent,sensory,mechanosensory,grooming,,right,AN
720575940638248518,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940619940811,afferent,sensory,mechanosensory,auditory,,left,AN
720575940619134037,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940636365540,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940626402376,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940622721577,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940628873295,afferent,sensory,mechanosensory,grooming,,right,AN
720575940622655979,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940631191367,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940629397564,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940621521917,afferent,sensory,mechanosensory,grooming,,left,AN
720575940623512317,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940637838670,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940624418352,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940635739504,afferent,sensory,mechanosensory,,,left,aPhN
720575940618156315,afferent,sensory,mechanosensory,,,right,aPhN
720575940605398206,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940624284308,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940629903691,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940627941431,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940633293538,afferent,sensory,mechanosensory,grooming,,right,AN
720575940614086142,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940621665886,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940623001736,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940655071905,afferent,sensory,mechanosensory,,,right,aPhN
720575940621097398,afferent,sensory,mechanosensory,grooming,,left,AN
720575940634076095,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940629743063,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940626748232,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940623614903,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940620422413,afferent,sensory,mechanosensory,auditory,,right,AN
720575940622997759,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940616017676,afferent,sensory,mechanosensory,head_bristle,,right,MxLbN
720575940630820218,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940612029081,afferent,sensory,mechanosensory,head_bristle,,right,MxLbN
720575940630503798,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940632016943,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940625524938,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940608292361,afferent,sensory,mechanosensory,taste_peg,,right,MxLbN
720575940622148490,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940606619081,afferent,sensory,mechanosensory,auditory,,left,AN
720575940607590748,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940620896477,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940617524053,afferent,sensory,mechanosensory,grooming,,left,AN
720575940608875703,afferent,sensory,mechanosensory,auditory,,right,AN
720575940626606594,afferent,sensory,mechanosensory,grooming,,right,AN
720575940631750687,afferent,sensory,mechanosensory,auditory,,right,AN
720575940612969169,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940635607408,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940618289867,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940629906223,afferent,sensory,mechanosensory,head_bristle,,right,AN
720575940634228124,afferent,sensory,mechanosensory,auditory,,right,AN
720575940628356358,afferent,sensory,mechanosensory,auditory,,left,AN
720575940629022149,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940620699162,afferent,sensory,mechanosensory,,,left,aPhN
720575940629185751,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940637220211,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940634241727,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940625664202,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940611351193,afferent,sensory,mechanosensory,,,right,aPhN
720575940616295937,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940612338942,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940639161909,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940618646744,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940606736002,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940632309841,afferent,sensory,mechanosensory,taste_peg,,left,MxLbN
720575940614688322,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940630308567,afferent,sensory,mechanosensory,head_bristle,,right,MxLbN
720575940619075207,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940612642730,afferent,sensory,mechanosensory,,,right,aPhN
720575940614847906,afferent,sensory,mechanosensory,auditory,,left,AN
720575940612773374,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940626557995,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940619341105,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940634508911,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940623637995,afferent,sensory,mechanosensory,head_bristle,,right,MxLbN
720575940629396796,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940618950480,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940626881625,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940623077389,afferent,sensory,mechanosensory,grooming,,left,AN
720575940639233333,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940625003964,afferent,sensory,mechanosensory,grooming,,right,AN
720575940621870618,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940622295585,afferent,sensory,mechanosensory,auditory,,right,AN
720575940631190058,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940608524224,afferent,sensory,mechanosensory,auditory,,right,AN
720575940620673663,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940645100910,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940628700571,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940630020111,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940624379400,afferent,sensory,mechanosensory,taste_peg,,left,MxLbN
720575940626089298,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940613019373,afferent,sensory,mechanosensory,head_bristle,,right,MxLbN
720575940611177586,afferent,sensory,mechanosensory,auditory,,left,AN
720575940628162300,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940615473186,afferent,sensory,mechanosensory,grooming,,left,AN
720575940636332663,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940606800341,afferent,sensory,mechanosensory,grooming,,left,AN
720575940623110837,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940626956777,afferent,sensory,mechanosensory,grooming,,left,AN
720575940631670584,afferent,sensory,mechanosensory,auditory,,left,AN
720575940639298237,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940628326594,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940645301812,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940634789271,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940604816672,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940621340148,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940634020508,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940615010933,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940634249567,afferent,sensory,mechanosensory,grooming,,left,AN
720575940628649465,afferent,sensory,mechanosensory,grooming,,left,AN
720575940636356678,afferent,sensory,mechanosensory,head_bristle,,right,MxLbN
720575940615957563,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940627821553,afferent,sensory,mechanosensory,head_bristle,,right,MxLbN
720575940622329212,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940605558402,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940610028868,afferent,sensory,mechanosensory,auditory,,left,AN
720575940631003077,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940622419165,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940627572200,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940617063325,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940634682815,afferent,sensory,mechanosensory,taste_peg,,right,MxLbN
720575940621464344,afferent,sensory,mechanosensory,auditory,,left,AN
720575940629534458,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940627774287,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940626049098,afferent,sensory,mechanosensory,head_bristle,,left,ON
720575940619663239,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940629730575,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940637701695,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940622277400,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940619465131,afferent,sensory,mechanosensory,auditory,,right,AN
720575940604988332,afferent,sensory,mechanosensory,auditory,,right,AN
720575940620981936,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940625113637,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940635278455,afferent,sensory,mechanosensory,auditory,,right,AN
720575940613776962,afferent,sensory,mechanosensory,auditory,,left,AN
720575940608606421,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940631450413,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940628589438,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940626274314,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940626148354,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940611329138,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940630253420,afferent,sensory,mechanosensory,head_bristle,,right,MxLbN
720575940620031341,afferent,sensory,mechanosensory,auditory,,right,AN
720575940635549364,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940614433503,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940631936081,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940620320517,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940607772681,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940621447629,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940633027865,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940633556634,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940634789495,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940617945684,afferent,sensory,mechanosensory,,,right,AN
720575940621272865,afferent,sensory,mechanosensory,taste_peg,,right,MxLbN
720575940616332381,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940626514920,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940623352247,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940630092867,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940614056733,afferent,sensory,mechanosensory,head_bristle,,left,AN
720575940617541147,afferent,sensory,mechanosensory,auditory,,left,AN
720575940607775324,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940634161504,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940615567163,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940611910898,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940623938125,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940614929245,afferent,sensory,mechanosensory,grooming,,left,AN
720575940624277652,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940618590262,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940621823514,afferent,sensory,mechanosensory,auditory,,left,AN
720575940629339959,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940625826916,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940635185588,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940607088514,afferent,sensory,mechanosensory,auditory,,left,AN
720575940605277641,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940625363096,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940628319354,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940622638276,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940628467462,afferent,sensory,mechanosensory,auditory,,left,AN
720575940624501747,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940624265264,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940622431751,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940612136666,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940611392986,afferent,sensory,mechanosensory,auditory,,left,AN
720575940612341490,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940621294412,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940602506208,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940613504808,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940625912250,afferent,sensory,mechanosensory,grooming,,right,AN
720575940626565455,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940620243183,afferent,sensory,mechanosensory,head_bristle,,right,MxLbN
720575940612988575,afferent,sensory,mechanosensory,grooming,,left,AN
720575940635078239,afferent,sensory,mechanosensory,auditory,,right,AN
720575940631399008,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940615229115,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940630969051,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940634239083,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940630059847,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940611006158,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940606640329,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940633287394,afferent,sensory,mechanosensory,,,left,AN
720575940625559358,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940619745415,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940629354703,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940638817725,afferent,sensory,mechanosensory,taste_peg,,right,MxLbN
720575940613782239,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940622724331,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940635022840,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940626745682,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940615285393,afferent,sensory,mechanosensory,grooming,,left,AN
720575940618467195,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940629531095,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940617341270,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940623837693,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940609541917,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940640397520,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940629786639,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940606431189,afferent,sensory,mechanosensory,grooming,,left,AN
720575940627839304,afferent,sensory,mechanosensory,auditory,,left,AN
720575940624664468,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940639405683,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940619085190,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940632803996,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940636943849,afferent,sensory,mechanosensory,,,left,aPhN
720575940622340393,afferent,sensory,mechanosensory,taste_peg,,left,MxLbN
720575940629302016,afferent,sensory,mechanosensory,grooming,,right,AN
720575940642256544,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940626406916,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940624730212,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940604299454,afferent,sensory,mechanosensory,grooming,,left,AN
720575940620921565,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940624533948,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940613255731,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940627332139,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940612409885,afferent,sensory,mechanosensory,auditory,,left,AN
720575940614427195,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940619235486,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940619161479,afferent,sensory,mechanosensory,taste_peg,,left,MxLbN
720575940626833158,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940613309359,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940630870851,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940641339021,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940620543110,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940603198432,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940635067034,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940609547549,afferent,sensory,mechanosensory,grooming,,left,AN
720575940643790446,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940630467804,afferent,sensory,mechanosensory,auditory,,left,AN
720575940628926684,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940623979959,afferent,sensory,mechanosensory,grooming,,right,AN
720575940634629311,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940631461805,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940624510868,afferent,sensory,mechanosensory,auditory,,right,AN
720575940630722351,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940625549128,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940638529525,afferent,sensory,mechanosensory,grooming,,left,AN
720575940628908670,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940617691220,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940605433022,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940615455230,afferent,sensory,mechanosensory,grooming,,right,AN
720575940621625597,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940620150255,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940615241010,afferent,sensory,mechanosensory,auditory,,right,AN
720575940621013364,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940607944384,afferent,sensory,mechanosensory,auditory,,right,AN
720575940613304883,afferent,sensory,mechanosensory,auditory,,right,AN
720575940619969227,afferent,sensory,mechanosensory,auditory,,left,AN
720575940611132890,afferent,sensory,mechanosensory,head_bristle,,right,AN
720575940626956298,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940638092366,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940630915346,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940639296189,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940628218976,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940623988971,afferent,sensory,mechanosensory,head_bristle,,right,MxLbN
720575940631190314,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940615809349,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940616287449,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940613611048,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940621642376,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940631470378,afferent,sensory,mechanosensory,auditory,,right,AN
720575940627978395,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940642506184,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940645760820,afferent,sensory,mechanosensory,taste_peg,,left,MxLbN
720575940622886663,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940616254182,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940626773009,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940615716795,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940624308355,afferent,sensory,mechanosensory,grooming,,left,AN
720575940630425285,afferent,sensory,mechanosensory,grooming,,right,AN
720575940622643661,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940618603179,afferent,sensory,mechanosensory,,,right,AN
720575940627778393,afferent,sensory,mechanosensory,auditory,,right,AN
720575940635777016,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940629814332,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940631444013,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940612567449,afferent,sensory,mechanosensory,grooming,,right,AN
720575940617066653,afferent,sensory,mechanosensory,auditory,,right,AN
720575940659131009,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940628963175,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940616655989,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940617130129,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940611814883,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940607635012,afferent,sensory,mechanosensory,head_bristle,,left,AN
720575940611723473,afferent,sensory,mechanosensory,taste_peg,,left,MxLbN
720575940629194614,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940659426177,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940615826269,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940607546889,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940608369026,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940611088563,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940644057635,afferent,sensory,mechanosensory,auditory,,left,AN
720575940630202624,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940625060280,afferent,sensory,mechanosensory,grooming,,right,AN
720575940628359017,afferent,sensory,mechanosensory,grooming,,left,AN
720575940621032513,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940621401072,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940628143191,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940618055003,afferent,sensory,mechanosensory,grooming,,left,AN
720575940629736443,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940611630194,afferent,sensory,mechanosensory,,,left,aPhN
720575940637919551,afferent,sensory,mechanosensory,auditory,,left,AN
720575940629253376,afferent,sensory,mechanosensory,auditory,,right,AN
720575940621805261,afferent,sensory,mechanosensory,head_bristle,,left,ON
720575940630773778,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940616917721,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940606938313,afferent,sensory,mechanosensory,auditory,,left,AN
720575940617156445,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940610646734,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940622631146,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940615573597,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940638064100,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940657445249,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940626933002,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940631326751,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940622397075,afferent,sensory,mechanosensory,head_bristle,,left,MxLbN
720575940621244510,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940627023954,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940621593972,afferent,sensory,mechanosensory,grooming,,right,AN
720575940610674581,afferent,sensory,mechanosensory,auditory,,right,AN
720575940622770189,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940616190651,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940639041443,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940628769239,afferent,sensory,mechanosensory,auditory,,left,AN
720575940628828631,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940633286611,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940622030806,afferent,sensory,mechanosensory,head_bristle,,right,MxLbN
720575940631038163,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940619757488,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940629860089,afferent,sensory,mechanosensory,auditory,,right,AN
720575940624663482,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940622052586,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940628111875,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940623307815,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940616934289,afferent,sensory,mechanosensory,,,left,aPhN
720575940641950349,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940620444654,afferent,sensory,mechanosensory,wind_gravity,,left,AN
720575940613142191,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940613966914,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940617478725,afferent,sensory,mechanosensory,eye_bristle,,right,MxLbN
720575940624594276,afferent,sensory,mechanosensory,auditory,,left,AN
720575940629380559,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940610236740,afferent,sensory,mechanosensory,auditory,,right,AN
720575940620879552,afferent,sensory,mechanosensory,head_bristle,,left,AN
720575940623519502,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940619978075,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940639648573,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940610702968,afferent,sensory,mechanosensory,wind_gravity,,right,AN
720575940631463495,afferent,sensory,mechanosensory,auditory,,right,AN
720575940630630284,afferent,sensory,mechanosensory,eye_bristle,,left,MxLbN
720575940644611016,afferent,sensory,mechanosensory,grooming,,right,AN
